Date,MXBR,MXCA,MXCH,MXFR,MXGB,MXIN,MXJP,MXZA,TAMSCI,MXEG,BBDXY
2017-08-18,3417.5955,2291.9086,1773.1865,297.0105,5174.172,24.1082,11.527,192.749,22.3465,293.0439,1157.99
2017-08-25,3558.0577,2327.4052,1797.7932,299.8234,5237.7037,24.185,11.5293,199.3099,22.9104,293.3793,1149.92
2017-09-01,3609.7034,2362.7682,1789.2511,300.4809,5295.4172,24.6486,11.5667,198.836,23.0542,308.6995,1152.77
2017-09-08,3711.0486,2377.5167,1818.8577,304.7836,5348.3027,24.5156,11.6554,195.382,23.0499,302.8173,1135.93
2017-09-15,3805.0989,2399.9346,1817.2869,307.9364,5379.84,24.8217,11.6742,191.1872,22.9256,301.072,1142.27
2017-09-22,3785.7115,2421.7172,1820.1141,311.8125,5434.1684,24.1791,11.7426,191.6956,22.5443,300.4127,1148.42
2017-09-29,3687.2384,2429.1732,1825.5795,311.7103,5426.118,23.5437,11.819,185.0607,22.1383,299.5382,1160.43
2017-10-06,3774.1898,2431.0335,1827.7964,311.2212,5399.9328,24.0649,11.9159,189.0197,22.5689,290.696,1170.46
2017-10-13,3823.8293,2451.8313,1848.4232,313.6996,5515.1962,24.7981,12.1475,199.6093,23.3215,288.8416,1163.55
2017-10-20,3755.0873,2444.463,1816.7153,313.8399,5455.74,24.6441,12.1756,194.3777,23.2796,283.0605,1172.23
2017-10-27,3644.9904,2413.5959,1782.1782,314.7123,5408.594,25.1054,12.383,188.8225,23.339,286.4958,1183.4
2017-11-03,3510.6833,2443.2999,1803.6101,316.2865,5428.5428,25.6716,12.5341,190.5789,23.4799,294.3061,1183.41
2017-11-10,3477.5109,2464.6433,1778.412,310.4504,5395.8039,24.9984,12.6473,189.8611,23.3509,298.0654,1178.29
2017-11-17,3523.6991,2442.348,1800.2676,310.8965,5369.0398,25.0463,12.5563,201.5751,23.3964,283.1524,1169.84
2017-11-24,3608.6645,2472.6972,1841.8736,318.3573,5448.9401,25.4653,12.7045,202.5187,23.7371,283.0695,1159.33
2017-12-01,3479.6839,2466.0406,1840.3528,314.029,5443.5889,24.7788,12.7679,202.79,22.9408,289.8589,1160.16
2017-12-08,3452.1739,2449.939,1816.1066,315.2608,5465.8516,25.251,12.635,197.1746,22.4192,278.927,1173.3
2017-12-15,3431.9379,2447.1992,1830.9144,312.2699,5507.4331,25.5711,12.6437,200.3464,22.6255,282.3979,1172.1
2017-12-22,3547.0367,2484.1986,1833.5942,315.9185,5609.5505,26.065,12.8396,215.8195,22.7159,281.1453,1170.48
2017-12-29,3618.3287,2533.3788,1863.0519,317.5531,5744.5855,26.3295,12.8373,225.1965,23.1317,293.2266,1159.44
2018-01-05,3839.778,2589.3723,1892.378,327.2576,5788.3997,26.7059,13.2457,226.3757,23.8075,286.7492,1152.76
2018-01-12,3878.0316,2564.3782,1896.4668,331.7683,5888.3753,26.9163,13.4528,222.3961,23.7003,297.6606,1141.92
2018-01-19,3990.1573,2576.0334,1910.1031,335.9021,5922.7771,27.119,13.6605,231.7125,24.8246,293.609,1136.03
2018-01-26,4285.0177,2587.9558,1963.1069,341.2358,6016.4073,27.5747,13.8281,243.3806,24.9203,290.0184,1118.63
2018-02-02,4111.4496,2479.3526,1915.4278,333.0159,5822.6512,26.3052,13.4848,224.1843,24.8201,291.9841,1124.15
2018-02-09,3872.8401,2337.2913,1786.7126,309.3827,5409.8322,25.5912,12.7759,212.1576,22.9449,286.6579,1134.01
2018-02-16,4135.2277,2419.5011,1874.0884,327.5107,5686.2506,25.6209,13.1049,239.2129,23.1738,284.1163,1118.81
2018-02-23,4251.6278,2431.8492,1846.9797,325.7996,5638.904,25.4981,13.1683,238.4505,23.9927,294.0017,1126.34
2018-03-02,4153.993,2343.5504,1774.9098,315.6471,5420.859,25.3052,12.8896,227.3612,23.6764,287.9512,1129.23
2018-03-09,4212.0627,2386.689,1825.5911,324.5936,5577.2626,24.7945,12.7934,237.5368,24.261,318.8099,1129.31
2018-03-16,4078.8811,2367.8197,1820.4963,324.2973,5560.9805,24.7682,13.0407,227.9657,24.7912,323.7007,1131.94
2018-03-23,4034.0122,2331.5314,1770.1376,315.5269,5462.7131,24.3774,12.6352,226.2363,24.1852,321.8973,1122.38
2018-03-30,4069.5459,2349.0525,1796.5185,319.1659,5526.6975,24.5378,12.9803,216.221,24.4169,324.5637,1124.77
2018-04-06,3979.2996,2352.6242,1779.2483,322.9734,5651.8922,25.2196,12.8724,215.1096,24.1192,313.413,1126.7
2018-04-13,3901.7244,2389.9006,1797.7686,328.1325,5787.7721,25.4428,12.9413,215.0834,24.2915,311.8153,1121.14
2018-04-20,3963.6054,2397.7259,1793.3892,333.1047,5789.0379,25.288,13.0847,219.979,23.5877,318.7485,1131.42
2018-04-27,3945.3261,2412.0016,1783.2905,332.6268,5784.4127,25.4693,13.0907,210.889,23.0533,333.0089,1143.15
2018-05-04,3724.4757,2424.1167,1772.9891,331.8163,5735.7651,24.9793,12.9546,210.7088,22.8236,326.8071,1156.45
2018-05-11,3777.9389,2481.7993,1793.2663,335.0654,5876.5018,25.0286,13.1954,218.4077,23.5978,308.1276,1156.71
2018-05-18,3523.3838,2492.0455,1789.4615,333.6037,5889.9383,24.1912,13.1803,204.8002,23.2676,301.5238,1170.73
2018-05-25,3415.9224,2456.8603,1764.5808,327.5374,5780.0751,24.3283,12.9892,207.6796,23.5346,292.973,1171.06
2018-06-01,3252.3293,2457.0847,1744.853,325.305,5775.5202,24.7287,12.8234,205.635,23.4869,293.0431,1172.49
2018-06-08,3054.2636,2483.3752,1731.5556,327.6087,5795.0584,24.8485,13.0714,200.493,23.9029,293.3627,1169.52
2018-06-15,2959.0014,2458.9439,1739.51,327.2491,5703.5018,24.8084,13.006,193.5761,23.5128,296.913,1186.06
2018-06-22,2970.0876,2453.7592,1746.1374,321.698,5731.6101,24.8669,12.7663,191.6814,23.0011,295.3673,1180.74
2018-06-29,2996.5942,2467.4019,1741.6589,319.2312,5681.1809,24.3743,12.5901,190.2549,22.9227,299.2143,1181.2
2018-07-06,3021.1185,2487.3035,1765.6234,324.4518,5697.0097,24.3661,12.382,194.2197,22.6369,295.3917,1172.69
2018-07-13,3144.5617,2508.0857,1774.8031,326.0275,5709.6336,25.051,12.4612,194.7107,23.3227,289.7018,1179.43
2018-07-20,3301.5886,2492.562,1813.3941,325.1264,5677.8727,24.9486,12.6484,194.1962,23.7,277.1881,1177.58
2018-07-27,3417.7762,2506.6421,1848.8273,329.8156,5695.9656,25.6942,12.9223,198.9068,24.1409,279.9247,1175.47
2018-08-03,3483.9322,2528.3418,1847.4732,326.4982,5628.1045,26.0646,12.664,196.5447,24.1628,295.174,1178.96
2018-08-10,3170.7125,2482.5905,1818.4963,317.8046,5545.988,26.0326,12.5581,186.0196,24.0323,294.0315,1191.18
2018-08-17,3073.6191,2495.9818,1814.6428,314.4146,5469.7647,25.8558,12.4651,171.4106,23.4022,284.7985,1188.12
2018-08-24,2979.5047,2507.4349,1848.315,325.375,5536.4559,26.2707,12.457,188.3037,23.7806,284.7985,1180.66
2018-08-31,2973.0413,2486.3371,1859.5109,323.1429,5478.5556,26.2197,12.6482,180.1091,24.4317,297.8317,1182.43
2018-09-07,3014.1759,2437.5635,1830.3437,313.7433,5356.4826,25.6006,12.2927,168.4739,24.0628,292.6199,1188.49
2018-09-14,2893.1603,2451.1157,1863.9944,321.4942,5440.817,25.4551,12.5263,170.3236,24.0049,284.4042,1181.97
2018-09-21,3113.5125,2513.0064,1882.4032,331.7552,5588.579,24.4542,12.9918,180.323,24.2873,267.3944,1175.1
2018-09-28,3181.5617,2487.1728,1867.9265,328.3143,5589.0882,23.7926,13.0844,176.9665,24.5401,278.9214,1183.18
2018-10-05,3394.6316,2472.9706,1821.9288,317.9289,5474.7494,21.8607,12.9087,162.668,23.1096,266.8964,1189.81
2018-10-12,3502.9154,2360.9042,1745.6331,303.5786,5271.4818,22.2576,12.4376,165.4747,22.1186,255.4617,1186.2
2018-10-19,3626.1992,2354.9404,1777.5564,302.5111,5277.3913,21.8668,12.3289,162.6273,21.8406,263.7957,1192.83
2018-10-26,3701.5853,2277.5587,1737.2461,292.4864,5098.4102,21.3696,11.7012,155.8053,20.72,259.9474,1197.59
2018-11-02,3811.202,2314.8019,1791.0342,299.8851,5260.1341,22.7847,12.017,171.6178,22.092,262.2294,1201.33
2018-11-09,3636.9107,2318.0085,1802.0537,299.0124,5282.9246,23.0323,12.0308,169.9947,21.599,270.7997,1206.52
2018-11-16,3760.0889,2317.4388,1776.1564,296.0891,5166.634,23.4267,11.8424,171.5407,21.4196,272.4465,1200.97
2018-11-23,3597.0831,2285.1298,1768.1079,289.2834,5123.3585,23.3023,11.8158,170.0861,20.8613,267.7953,1207.54
2018-11-30,3675.6966,2302.3097,1798.6147,292.2009,5122.8231,24.4321,12.0021,171.1089,21.4197,255.4953,1208.43
2018-12-07,3638.1084,2236.8071,1757.5146,283.1403,4968.0347,23.4203,11.7827,168.8583,20.9575,236.7182,1204.18
2018-12-14,3579.4719,2200.1777,1742.1123,282.9587,4951.2681,23.5983,11.5325,166.1183,21.0676,248.8148,1212.46
2018-12-21,3525.8159,2064.0784,1687.206,275.7462,4888.0297,24.0669,11.0287,163.7288,21.0077,255.1651,1206.67
2018-12-28,3624.7852,2101.5785,1702.1615,276.323,4923.2238,24.3905,11.1423,170.0825,21.2881,249.8711,1198.22
2019-01-04,3937.15,2168.6356,1735.7138,278.9772,5010.8208,24.1299,11.1633,175.11,20.1525,259.0389,1191.38
2019-01-11,4027.3665,2270.5183,1784.0394,284.2197,5123.2498,24.0212,11.6588,181.892,21.1087,254.574,1183.97
2019-01-18,4095.6174,2336.4345,1801.5857,286.597,5172.9178,24.0213,11.6998,181.7037,21.1957,267.1993,1190.92
2019-01-25,4126.9876,2345.4691,1788.4924,290.4536,5167.1616,23.9501,11.7806,186.7604,21.6797,272.5492,1183.31
2019-02-01,4272.702,2392.455,1803.956,297.0677,5291.113,24.0539,11.796,189.1047,21.4661,279.7611,1181.98
2019-02-08,4074.8556,2378.0669,1796.7982,289.9292,5265.4773,24.1831,11.565,181.0044,21.4661,296.8732,1192.07
2019-02-15,4179.1348,2412.8697,1833.2603,299.1323,5378.5162,23.5228,11.7569,176.0582,21.7002,305.9527,1195.04
2019-02-22,4186.8672,2457.806,1869.2147,304.826,5436.5935,23.9005,11.9995,183.0421,22.4057,307.5173,1190.5
2019-03-01,3982.7365,2449.79,1881.2472,308.8654,5444.5217,24.1471,11.8836,178.8304,22.5273,293.2875,1193.46
2019-03-08,3942.132,2411.5006,1864.0516,302.937,5374.6339,24.7976,11.6764,175.1681,21.9476,296.6321,1201.2
2019-03-15,4145.0383,2457.1829,1915.1871,314.8325,5585.2024,25.8798,11.8622,177.1009,22.4812,295.927,1192.81
2019-03-22,3842.7525,2429.2865,1900.7918,306.836,5535.6772,25.8089,12.118,176.4127,23.0292,292.8556,1191.1
2019-03-29,3913.8157,2441.7898,1930.7264,309.1369,5502.9056,26.1448,11.9768,178.4091,23.0177,293.1629,1198.44
2019-04-05,4012.7832,2489.3263,1942.9021,316.572,5643.5589,26.3331,12.1376,189.1353,23.2502,313.7542,1198.24
2019-04-12,3834.095,2515.6735,1931.4789,320.3978,5676.2853,26.2818,11.968,195.5058,23.5454,315.8204,1192.56
2019-04-19,3815.0969,2533.2213,1930.1075,322.9374,5644.1064,26.3975,12.0819,197.7834,24.0462,312.4245,1197.2
2019-04-26,3905.8607,2521.287,1959.1597,321.5205,5604.4769,26.2355,12.1292,193.761,23.9132,317.1586,1204.21
2019-05-03,3884.3593,2513.0156,1964.8682,322.5171,5660.6998,26.2204,12.1292,196.0515,24.3037,320.5053,1198.59
2019-05-10,3776.1975,2476.9572,1929.4897,312.3249,5485.8329,24.9085,11.8346,189.8133,23.446,308.538,1198.47
2019-05-17,3515.6594,2484.8968,1969.7798,316.4067,5489.7384,24.9244,11.8402,181.9142,22.1724,299.2977,1207.51
2019-05-24,3685.3717,2462.5255,1989.6493,311.6857,5428.8554,26.2186,11.8003,174.0275,21.8083,301.4247,1201.77
2019-05-31,3951.737,2418.4925,1964.0944,306.3048,5312.4317,26.4055,11.673,178.5278,22.1387,306.8778,1206.19
2019-06-07,4046.2815,2497.6928,2038.6394,320.4531,5494.0648,26.3786,11.8646,179.7113,22.1232,308.2841,1195.42
2019-06-14,4018.1039,2486.3418,2032.0668,317.2547,5441.7828,26.1352,11.9329,181.4637,22.2598,316.3875,1202.31
2019-06-21,4256.1652,2555.109,2090.9205,329.7387,5537.5586,25.9236,12.0676,191.1544,23.3762,317.2092,1187.31
2019-06-28,4195.8748,2562.8913,2089.8725,331.1449,5553.0244,26.3328,12.0908,190.4382,23.3645,316.2281,1186.92
2019-07-05,4328.4512,2585.7408,2073.3591,330.3769,5561.7819,26.4253,12.3038,187.8993,23.5069,315.264,1195.16
2019-07-12,4414.0819,2591.3984,2051.2051,330.5225,5551.9123,25.9102,12.268,189.6381,23.8439,313.1451,1190.58
2019-07-19,4399.2394,2579.6511,2091.6226,328.8013,5526.8086,25.6112,12.2062,193.4639,24.1263,309.7754,1193.03
2019-07-26,4328.2454,2564.2054,2075.7613,329.2824,5502.8519,25.3436,12.1592,185.3584,24.2649,309.5605,1202.65
2019-08-02,4197.8952,2512.0346,2075.3119,314.8439,5292.925,24.4364,12.1219,178.0842,23.2143,312.7166,1205.13
2019-08-09,4197.6297,2517.9478,2086.6839,315.5747,5173.5312,24.2312,12.0028,170.2914,23.284,322.9609,1202.7
2019-08-16,3979.0177,2478.2532,2068.2823,310.4813,5130.9406,24.0718,11.7775,163.581,23.1195,324.0691,1208.9
2019-08-23,3831.9557,2452.4411,2081.9158,313.4457,5166.6713,23.6423,12.0098,163.6634,23.3143,322.95,1206.3
2019-08-30,3907.2298,2523.3125,2083.8771,317.9317,5206.0011,24.1572,11.9771,168.6891,23.7137,340.7638,1216.62
2019-09-06,4046.7323,2566.4349,2127.362,325.9165,5320.8094,23.901,12.1539,176.2194,24.1993,348.0047,1208.98
2019-09-13,4073.2572,2579.417,2100.047,330.0898,5459.4275,24.3477,12.5778,184.073,24.5572,354.3725,1206.65
2019-09-20,4003.0641,2610.1376,2098.9047,329.966,5454.184,24.6602,12.6371,176.6135,24.7754,351.0122,1209.78
2019-09-27,4036.0302,2583.9897,2106.5629,325.7845,5435.9321,25.0474,12.6624,169.1001,24.6396,334.858,1216.36
2019-10-04,4020.8096,2529.0814,2056.7278,318.5359,5246.2806,24.3843,12.522,168.9889,24.9543,341.3048,1211.76
2019-10-11,4025.9539,2555.9683,2090.0503,330.4526,5466.6206,24.633,12.5226,176.4913,25.0877,345.1487,1206.01
2019-10-18,4041.6167,2560.0872,2092.9011,332.4215,5507.5916,25.397,12.7395,177.3261,26.0568,341.0724,1196.09
2019-10-25,4262.8563,2583.2374,2113.5231,335.0485,5584.464,25.2579,12.891,175.7006,26.2901,345.912,1199.7
2019-11-01,4337.2127,2599.3564,2146.2513,340.3372,5616.4763,26.1407,13.0955,172.7239,26.7913,352.7705,1194.2
2019-11-08,4155.7641,2634.2136,2132.5606,342.8864,5597.7771,25.7382,13.2634,177.1471,27.4252,362.3168,1204.33
2019-11-15,4064.5364,2657.4482,2149.2921,346.5052,5622.0536,25.5067,13.2444,177.1417,27.2409,356.9808,1202.19
2019-11-22,4148.1381,2630.9572,2140.7031,343.0822,5608.0807,25.601,13.2145,179.6863,27.2917,345.2919,1206.87
